"183","6659"
"183","2987"
"184","15766"
"184","10365"
"184","2161"
"184","15532"
"185","9315"
"185","17094"
"185","14715"
"185","4176"
"185","16095"
"185","2349"
"185","10999"
"185","885"
"186","5367"
"186","18859"
"186","14356"
"187","9524"
"187","5646"
"187","15375"
"187","19105"
"187","12814"
"187","7332"
"188","9065"
"188","8771"
"190","2087"
"190","5635"
"190","11448"
"191","1550"
"191","7435"
"191","2042"
"191","4442"
"191","11086"
"191","7954"
"191","3233"
"192","14799"
"192","9066"
"192","18167"
"192","17005"
"192","19089"
"193","4714"
"193","13414"
"193","16964"
"193","14141"
"193","8333"
"193","11673"
"193","4788"
"193","7426"
"193","18531"
"194","12016"
"194","6845"
"194","4627"
"195","3579"
"195","1612"
"195","7554"
"195","3396"
"197","7085"
"197","2462"
"197","12839"
"197","18611"
"197","11900"
"197","13016"
"198","5145"
"198","18672"
"199","3408"
"199","8850"
"199","12563"
"199","7336"
"199","6785"
"199","4686"
